Id,Victimas,Hora,Lugar,Calle,Longitud,Latitud,Acusado,Año,Mes,Dia,Rol,Victima,Sexo,Edad,Barrio,nombre_comuna,url_imagen
2017-0128,1,12,CALLE,"ARANGUREN, JUAN F., DR.",-58.44034689,-34.61349731,PASAJEROS,2017,10,17,PEATON,PEATON,FEMENINO,60,Caballito,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2017-0129,1,19,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.47155277,-34.64925746,PASAJEROS,2017,10,26,CONDUCTOR,MOTO,MASCULINO,57,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2017-0130,1,5,AVENIDA,CHORROARIN,-58.47883099,-34.59967065,CARGAS,2017,10,27,CONDUCTOR,AUTO,MASCULINO,23,Villa del Parque,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2017-0132,1,14,AVENIDA,COSQUIN,-58.46552171,-34.69374130,PASAJEROS,2017,10,30,CONDUCTOR,MOTO,MASCULINO,23,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2017-0134,1,18,AVENIDA,"ROCA, CNEL. AV.",-58.44239720,-34.66777987,PASAJEROS,2017,11,6,PEATON,PEATON,FEMENINO,47,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2017-0135,1,12,AVENIDA,WARNES AV.,-58.47032551,-34.59626814,CARGAS,2017,11,7,CONDUCTOR,MOTO,MASCULINO,24,La Paternal,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2017-0136,1,8,AVENIDA,BARCO CENTENERA DEL,-58.41827843,-34.65522746,PASAJEROS,2017,11,16,PEATON,PEATON,MASCULINO,55,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2017-0137,1,11,AVENIDA,MOSCONI GENERAL AV.,-58.51280715,-34.59279388,CARGAS,2017,11,17,PEATON,PEATON,FEMENINO,60,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2017-0138,1,10,AVENIDA,LAFUENTE AV.,-58.46258582,-34.64385704,OBJETO FIJO,2017,11,19,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2017-0139,1,22,AVENIDA,"ROCA, CNEL. AV.",-58.45064148,-34.68003614,OBJETO FIJO,2017,11,19,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,15,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2017-0141,1,19,AVENIDA,LA PLATA AV.,-58.42717783,-34.62513374,PASAJEROS,2017,11,23,PEATON,PEATON,FEMENINO,22,Caballito,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2017-0143,1,21,CALLE,"TRELLES, MANUEL R.",-58.46442001,-34.60724519,PASAJEROS,2017,11,25,CONDUCTOR,AUTO,MASCULINO,50,Villa General Mitre,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2017-0144,1,6,GRAL PAZ,"ROCA, CNEL. AV.",-58.47064556,-34.69843756,OBJETO FIJO,2017,11,26,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,50,Villa Riachuelo,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2017-0145,1,17,CALLE,MAZA,-58.41677733,-34.61223119,AUTO,2017,11,26,CONDUCTOR,MOTO,MASCULINO,58,Almagro,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2017-0147,1,11,GRAL PAZ,"PAZ, GRAL. AV.",-58.50251790,-34.67450313,AUTO,2017,11,28,CONDUCTOR,MOTO,MASCULINO,49,Villa Lugano,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2017-0148,1,10,AVENIDA,SAN JUAN AV.,-58.40708125,-34.62438894,PASAJEROS,2017,11,29,PEATON,PEATON,FEMENINO,82,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2017-0149,1,12,AVENIDA,PASEO COLON AV.,-58.36947198,-34.61477051,PASAJEROS,2017,11,30,PEATON,PEATON,MASCULINO,13,Monserrat,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2017-0150,1,1,AVENIDA,RIVADAVIA AV.,-58.51140889,-34.63934531,AUTO,2017,12,4,PEATON,PEATON,MASCULINO,56,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2017-0151,1,2,CALLE,VIEYTES,-58.37460912,-34.65559133,PASAJEROS,2017,12,4,PEATON,PEATON,MASCULINO,42,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2017-0152,1,17,CALLE,CACHI,-58.41146277,-34.65073916,PASAJEROS,2017,12,6,CICLISTA,BICICLETA,MASCULINO,19,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2017-0153,2,2,AVENIDA,ROSARIO,-58.42855267,-34.61829385,PASAJEROS,2017,12,11,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,42,Almagro,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2017-0153,2,2,AVENIDA,ROSARIO,-58.42855267,-34.61829385,PASAJEROS,2017,12,11,CONDUCTOR,MOTO,MASCULINO,30,Almagro,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2017-0154,1,9,AVENIDA,ENTRE RIOS AV.,-58.39035581,-34.63412287,PASAJEROS,2017,12,11,PEATON,PEATON,MASCULINO,76,Parque Patricios,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2017-0155,1,21,AVENIDA,RIVADAVIA AV.,-58.45593915,-34.62656868,MOTO,2017,12,12,CONDUCTOR,MOTO,MASCULINO,77,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2017-0157,1,9,GRAL PAZ,"PAZ, GRAL. AV.",-58.52866211,-34.64597065,PASAJEROS,2017,12,17,CONDUCTOR,AUTO,MASCULINO,53,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2017-0158,1,21,GRAL PAZ,GUALEGUAYCHU,-58.52037476,-34.59407024,AUTO,2017,12,18,CONDUCTOR,MOTO,MASCULINO,32,Villa Devoto,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2017-0159,1,4,AVENIDA,INDEPENDENCIA AV.,-58.38896772,-34.61799615,AUTO,2017,12,20,CONDUCTOR,MOTO,MASCULINO,27,Constitución,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2017-0160,1,13,AVENIDA,NAZCA AV.,-58.47074114,-34.62771756,MOTO,2017,12,22,PEATON,PEATON,FEMENINO,30,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2017-0161,1,15,AVENIDA,"PERON, EVA AV.",-58.48200819,-34.65969965,AUTO,2017,12,26,PEATON,PEATON,FEMENINO,30,Mataderos,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0001,1,22,AVENIDA,SAN JUAN AV.,-58.39536773,-34.62297346,MOTO,2018,1,1,PEATON,PEATON,MASCULINO,83,San Cristóbal,Balvanera y San Cristóbal,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/343b351e40c4a323fab3ddaf8f1c2828d34c87ef.png?itok=ZqZpI3g5
2018-0002,1,16,CALLE,PERU,-58.37456088,-34.61895467,PASAJEROS,2018,1,3,CICLISTA,BICICLETA,FEMENINO,26,San Telmo,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0003,1,10,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",-58.44860217,-34.60395657,MULTIPLE,2018,1,5,PEATON,PEATON,FEMENINO,58,Villa Crespo,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0004,1,9,AVENIDA,DEL LIBERTADOR AV.,-58.46129513,-34.54332766,MULTIPLE,2018,1,9,CONDUCTOR,MOTO,MASCULINO,39,Núñez,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2018-0005,1,22,AVENIDA,PASEO COLON AV.,-58.36907201,-34.61953517,PASAJEROS,2018,1,9,PEATON,PEATON,MASCULINO,54,San Telmo,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0006,1,21,CALLE,VALLE,-58.44062219,-34.62499107,PASAJEROS,2018,1,10,CICLISTA,BICICLETA,FEMENINO,45,Caballito,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2018-0007,1,2,AUTOPISTA,AUTOPISTA PERITO MORENO,-58.52502765,-34.63601265,AUTO,2018,1,11,CONDUCTOR,AUTO,MASCULINO,46,Liniers,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0008,1,17,AVENIDA,"HUERGO, ING. AV.",-58.36659655,-34.61687778,CARGAS,2018,1,12,CONDUCTOR,MOTO,FEMENINO,32,Puerto Madero,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0009,1,2,AVENIDA,PILCOMAYO,-58.36737389,-34.62763661,MOTO,2018,1,14,CONDUCTOR,MOTO,MASCULINO,19,La Boca,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0010,1,5,CALLE,CERVANTES,-58.49807953,-34.63038658,CARGAS,2018,1,18,CONDUCTOR,MOTO,MASCULINO,40,Vélez Sarsfield,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2018-0011,1,10,AVENIDA,CALLAO AV.,-58.39092703,-34.59088447,PASAJEROS,2018,1,19,PEATON,PEATON,MASCULINO,84,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2018-0012,1,13,CALLE,OLIDEN,-58.46912006,-34.68049201,PASAJEROS,2018,1,26,CONDUCTOR,MOTO,MASCULINO,20,Villa Lugano,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2018-0013,1,8,AVENIDA,CONGRESO AV.,-58.48661286,-34.56786129,AUTO,2018,1,28,CONDUCTOR,MOTO,MASCULINO,44,Villa Urquiza,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/f0f679492cd3cfdbb83bc86e97adfd60447c2c0e.png?itok=tdcNYkov
2018-0014,1,20,AVENIDA,"MORENO, PERITO AV.",-58.44074927,-34.65080597,MOTO,2018,1,31,PEATON,PEATON,MASCULINO,42,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0015,2,1,AVENIDA,AUSTRALIA AV.,-58.38636298,-34.64684275,PASAJEROS,2018,2,6,CONDUCTOR,MOTO,MASCULINO,28,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0015,2,1,AVENIDA,AUSTRALIA AV.,-58.38636298,-34.64684275,PASAJEROS,2018,2,6,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,19,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0016,1,10,AVENIDA,DEL LIBERTADOR AV.,-58.37533517,-34.59276462,CARGAS,2018,2,15,CONDUCTOR,MOTO,MASCULINO,31,Retiro,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
2018-0017,1,4,AVENIDA,SAN PEDRITO AV.,-58.46963952,-34.63070603,AUTO,2018,2,17,PEATON,PEATON,MASCULINO,35,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0018,1,7,CALLE,ISABEL LA CATOLICA,-58.37207554,-34.64543658,CARGAS,2018,2,17,CONDUCTOR,MOTO,MASCULINO,26,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0019,1,12,AVENIDA,LAS HERAS GENERAL AV.,-58.39189441,-34.59176378,PASAJEROS,2018,2,17,PEATON,PEATON,FEMENINO,80,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2018-0020,1,22,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,-58.45012957,-34.66518343,CARGAS,2018,2,19,CONDUCTOR,MOTO,MASCULINO,26,Villa Soldati,"Villa Soldati, Villa Riachuelo y Villa Lugano",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/022f0c2fbbfaed41f40def9d75c5b3c91396468a.png?itok=iv4ViNBj
2018-0021,1,10,AVENIDA,"ALCORTA, AMANCIO AV.",-58.40184094,-34.64546845,PASAJEROS,2018,2,22,PEATON,PEATON,FEMENINO,62,Parque Patricios,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0022,1,0,AVENIDA,"MONTES DE OCA, MANUEL AV.",-58.37441153,-34.63966783,CARGAS,2018,2,24,CONDUCTOR,MOTO,MASCULINO,28,Barracas,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0023,1,6,CALLE,BARCO CENTENERA DEL,-58.44110156,-34.62082399,AUTO,2018,2,24,CONDUCTOR,MOTO,MASCULINO,28,Caballito,Caballito,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2015/04/24/ad3944a28b39ed7b37880a97077cf13498b0cacb.jpg?itok=eDw0rwBH
2018-0024,1,23,AVENIDA,ALVAREZ THOMAS AV.,-58.47087351,-34.57827342,CARGAS,2018,2,28,PEATON,PEATON,MASCULINO,70,Villa Ortúzar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0025,1,22,AVENIDA,AVELLANEDA AV.,-58.45962210,-34.62245140,AUTO,2018,3,4,PEATON,PEATON,MASCULINO,70,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0026,2,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",-58.41657793,-34.65476216,CARGAS,2018,3,9,CONDUCTOR,MOVIL,MASCULINO,24,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0026,2,4,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",-58.41657793,-34.65476216,CARGAS,2018,3,9,PASAJERO_ACOMPAÑANTE,MOVIL,MASCULINO,30,Nueva Pompeya,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/933c5a6cacdc4d8ea65936883b34aea87cc4f116.png?itok=ikhU7v1I
2018-0027,1,23,CALLE,CASTRO,-58.41911301,-34.63722107,MOTO,2018,3,11,PEATON,PEATON,FEMENINO,74,Boedo,Almagro y Boedo,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/93f26417933372dfb54c2ece0e73564accef311d.png?itok=cgfzuH0k
2018-0028,1,15,AVENIDA,"BILBAO, FRANCISCO AV.",-58.47120586,-34.64251042,CARGAS,2018,3,13,PEATON,PEATON,MASCULINO,71,Parque Avellaneda,"Liniers, Mataderos y Parque Avellaneda",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/5589c912315001f3f7a19839bf796d2783767b2f.png?itok=QCe7VV4Z
2018-0029,1,18,AVENIDA,NAZCA AV.,-58.47418944,-34.62049672,AUTO,2018,3,15,CONDUCTOR,MOTO,MASCULINO,26,Flores,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2018-0030,1,1,AVENIDA,PLAZA,-58.46720441,-34.57905579,MOTO,2018,3,20,CONDUCTOR,MOTO,MASCULINO,24,Villa Ortúzar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0031,1,10,AVENIDA,GAONA AV.,-58.46909362,-34.61779710,CARGAS,2018,3,28,CONDUCTOR,MOTO,MASCULINO,31,Flores,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/9bc901800da220cfb544f9579ade00ca87b04eb8.png?itok=P-ghmKKc
2018-0032,1,13,AVENIDA,CABILDO AV.,-58.44704343,-34.56888640,PASAJEROS,2018,4,2,PEATON,PEATON,MASCULINO,70,Palermo,"Núñez, Belgrano y Colegiales",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/15650c4cf48c7cd32b063e00f33f1679bb3837ca.png?itok=iXE5u5Cm
2018-0033,1,7,AVENIDA,CAMARONES,-58.50535541,-34.62902048,CARGAS,2018,4,7,CONDUCTOR,MOTO,FEMENINO,42,Villa Luro,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/fa7c446dcedeac7af5b742b68bf1cf2fba0d3a6a.png?itok=ltOadQBM
2018-0034,1,18,AVENIDA,SANTA FE AV.,-58.40021675,-34.59522198,PASAJEROS,2018,4,11,PEATON,PEATON,MASCULINO,24,Recoleta,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2018-0035,1,16,AVENIDA,RIVADAVIA AV.,-58.46325991,-34.62919627,PASAJEROS,2018,4,12,PEATON,PEATON,FEMENINO,39,Flores,Flores y Parque Chacabuco,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/c7164f279046a0bb37f9328dcd347e55d47b6df2.png?itok=GYFzbPP1
2018-0036,1,23,AVENIDA,SAN MARTIN AV.,-58.49471482,-34.59694755,AUTO,2018,4,13,CONDUCTOR,MOTO,MASCULINO,37,Villa del Parque,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/201b469a4cba2969d4f9b420c0d213b7076fe04a.png?itok=Kitp3wH3
2018-0037,1,18,AVENIDA,CORDOBA AV.,-58.39872610,-34.59975962,CARGAS,2018,4,18,PEATON,PEATON,MASCULINO,84,Balvanera,Recoleta,https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/609abc7877e72f37a531d1552ffcdc9ea9ed021e.png?itok=MMw0rcj6
2018-0038,2,17,AVENIDA,RIVADAVIA AV.,-58.38872177,-34.60885045,AUTO,2018,4,20,PEATON,PEATON,FEMENINO,59,San Nicolás,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",https://buenosaires.gob.ar/sites/default/files/styles/card_img_top/public/media/image/2016/11/10/149e1bd7b6261809120f1a24e8a9ff68c4c2f276.png?itok=0yyi0Fs6
